,purpose,tfn_at,hh_type,mode,period,split,trips,total_trips,split_method,mode_period
10392,2,11,8,4,1,0.04856161862168793,62.10707353347717,1278.9333489337143,observed,4_1
10393,2,11,8,4,2,0.030472029681214114,38.97169496900271,1278.9333489337143,observed,4_2
10394,2,11,8,4,3,0.0,0.0,1278.9333489337143,observed,4_3
10395,2,11,8,4,4,0.0062870578504723084,8.040727951644548,1278.9333489337143,observed,4_4
10396,2,11,8,4,5,0.006397532725017013,8.18201795291904,1278.9333489337143,observed,4_5
10397,2,11,8,4,6,0.0027622374972181966,3.5327176528675497,1278.9333489337143,observed,4_6
10398,2,11,8,5,1,0.004691448078171512,6.00004940196453,1278.9333489337143,observed,5_1
10399,2,11,8,5,2,0.003265516272793045,4.17637766276075,1278.9333489337143,observed,5_2
10400,2,11,8,5,3,0.0009857753701224682,1.2607409954071,1278.9333489337143,observed,5_3
10401,2,11,8,5,4,0.0,0.0,1278.9333489337143,observed,5_4
10402,2,11,8,5,5,0.002636051668841534,3.3713343887938096,1278.9333489337143,observed,5_5
10403,2,11,8,5,6,0.0011362300908646379,1.45316255526877,1278.9333489337143,observed,5_6
10404,2,11,8,6,1,0.013156423484105787,16.82618874651758,1278.9333489337143,observed,6_1
10405,2,11,8,6,2,0.0036157755119945612,4.62433588454772,1278.9333489337143,observed,6_2
10406,2,11,8,6,3,0.0011039644023038819,1.41189689014211,1278.9333489337143,observed,6_3
10407,2,11,8,6,4,0.009296344220221272,11.88940464640817,1278.9333489337143,observed,6_4
10408,2,11,8,6,5,0.0007968214448162755,1.01908151892108,1278.9333489337143,observed,6_5
10409,2,11,8,6,6,0.0008872813714086942,1.13477373578222,1278.9333489337143,observed,6_6
10410,2,11,8,7,1,0.0,0.0,1278.9333489337143,observed,7_1
10411,2,11,8,7,2,0.0,0.0,1278.9333489337143,observed,7_2
10412,2,11,8,7,3,0.0,0.0,1278.9333489337143,observed,7_3
10413,2,11,8,7,4,0.0,0.0,1278.9333489337143,observed,7_4
10414,2,11,8,7,5,0.0,0.0,1278.9333489337143,observed,7_5
10415,2,11,8,7,6,0.0,0.0,1278.9333489337143,observed,7_6
10416,2,12,1,1,1,0.0,0.0,29.19916839850653,TBD,1_1
10417,2,12,1,1,2,0.1547523565216377,4.51864011814102,29.19916839850653,TBD,1_2
10418,2,12,1,1,3,0.0,0.0,29.19916839850653,TBD,1_3
10419,2,12,1,1,4,0.0,0.0,29.19916839850653,TBD,1_4
